b,3267,9.0,y,p,w,h,5.25,t,f,0,t,g,1.54e-05,0,+
a,2808,15.0,y,p,e,z,0.0,t,f,0,f,g,0.0,13212,+
b,7342,17.75,u,g,ff,ff,0.0,t,f,0,t,g,0.0,0,+
b,6408,20.0,u,g,x,h,17.5,t,t,9,t,g,0.0,1000,+
b,2667,1.75,y,p,c,v,1.0,t,t,5,t,g,1.6e-05,5777,+
b,2533,0.58,u,g,c,v,0.29,t,t,7,t,g,9.6e-06,5124,+
b,2317,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,+
b,2575,0.75,u,g,c,bb,0.25,t,f,0,f,g,3.49e-05,23,+
a,4608,3.0,u,g,c,v,2.375,t,t,8,t,g,3.96e-05,4159,+
a,2150,6.0,u,g,aa,v,2.5,t,t,3,f,g,8e-06,918,+
b,2050,2.415,u,g,c,v,2.0,t,t,11,t,g,2e-05,3000,+
a,2950,0.46,u,g,k,v,0.54,t,t,4,f,g,3.8e-05,500,+
?,4225,1.75,y,p,?,?,0.0,f,f,0,t,g,1.5e-05,1,-
b,3233,3.5,u,g,k,v,0.5,f,f,0,t,g,2.32e-05,0,-
b,?,0.04,y,p,d,v,4.25,f,f,0,t,g,4.6e-05,0,-
b,4783,4.165,u,g,x,bb,0.085,f,f,0,t,g,5.2e-05,0,-
b,2758,3.25,y,p,q,h,5.085,f,t,2,t,g,3.69e-05,1,-
b,2200,0.79,u,g,w,v,0.29,f,t,1,f,g,4.2e-05,283,-
b,2942,1.25,u,g,c,h,0.25,f,t,2,t,g,4e-05,108,-
b,2267,0.75,u,g,i,v,1.585,f,t,1,t,g,4e-05,9,-
b,2958,4.75,u,g,m,v,2.0,f,t,1,t,g,4.6e-05,68,-
b,1842,10.415,y,p,aa,v,0.125,t,f,0,f,g,1.2e-05,375,-
b,2267,0.165,u,g,c,j,2.25,f,f,0,t,s,0.0,0,+
a,2558,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,+
b,2375,12.0,u,g,c,v,2.085,f,f,0,f,s,8e-06,0,-
b,2200,7.835,y,p,i,bb,0.165,f,f,0,t,g,?,0,-
b,3608,2.54,u,g,ff,ff,0.0,f,f,0,f,g,0.0,1000,-
a,2292,1.25,u,g,q,v,0.25,f,f,0,t,g,1.2e-05,809,-
a,2725,0.29,u,g,m,h,0.125,f,t,1,t,g,2.72e-05,108,-
a,3875,1.5,u,g,ff,ff,0.0,f,f,0,f,g,7.6e-06,0,-
b,3242,2.165,y,p,k,ff,0.0,f,f,0,f,g,1.2e-05,0,-
a,2375,0.71,u,g,w,v,0.25,f,t,1,t,g,2.4e-05,4,-
b,1817,2.46,u,g,c,n,0.96,f,t,2,t,g,1.6e-05,587,-
b,2858,3.625,u,g,aa,v,0.25,f,f,0,t,g,1e-05,0,-
b,3558,0.75,u,g,k,v,1.5,f,f,0,t,g,2.31e-05,0,-
b,3417,2.75,u,g,i,bb,2.5,f,f,0,t,g,2.32e-05,200,-
b,3158,0.75,y,p,aa,v,3.5,f,f,0,t,g,3.2e-05,0,-
a,5250,7.0,u,g,aa,h,3.0,f,f,0,f,g,0.0,0,-
b,3617,0.42,y,p,w,v,0.29,f,f,0,t,g,3.09e-05,2,-
b,3733,2.665,u,g,cc,v,0.165,f,f,0,t,g,0.0,501,-
b,2558,0.335,u,g,k,h,3.5,f,f,0,t,g,3.4e-05,0,-
a,3517,3.75,u,g,ff,ff,0.0,f,t,6,f,g,0.0,200,-
b,4808,3.75,u,g,i,bb,1.0,f,f,0,f,g,1e-05,2,-
b,2150,11.5,u,g,i,v,0.5,t,f,0,t,g,1e-05,68,-
a,2358,0.83,u,g,q,v,0.415,f,t,1,t,g,2e-05,11,-
b,2567,3.25,u,g,c,h,2.29,f,t,1,t,g,4.16e-05,21,-
a,2858,3.75,u,g,c,v,0.25,f,t,1,t,g,4e-06,154,-
b,2225,9.0,u,g,aa,v,0.085,f,f,0,f,g,0.0,0,-
b,2983,3.5,u,g,c,v,0.165,f,f,0,f,g,2.16e-05,0,-
b,3208,4.0,y,p,cc,v,1.5,f,f,0,t,g,1.2e-05,0,-
b,3183,0.04,y,p,m,v,0.04,f,f,0,f,g,0.0,0,-
a,1792,0.54,u,g,c,v,1.75,f,t,1,t,g,8e-06,5,-
b,5183,2.04,y,p,ff,ff,1.5,f,f,0,f,g,1.2e-05,1,-
?,2950,2.0,y,p,e,h,2.0,f,f,0,f,g,2.56e-05,17,-
b,1942,7.25,u,g,m,v,0.04,f,t,1,f,g,1e-05,1,-
a,1792,10.21,u,g,ff,ff,0.0,f,f,0,f,g,0.0,50,-
b,1950,0.29,u,g,k,v,0.29,f,f,0,f,g,2.8e-05,364,-
b,2783,1.0,y,p,d,h,3.0,f,f,0,f,g,1.76e-05,537,-
b,1707,3.29,u,g,i,v,0.335,f,f,0,t,g,1.4e-05,2,-
b,3642,0.75,y,p,d,v,0.585,f,f,0,f,g,2.4e-05,3,-
b,4058,3.29,u,g,m,v,3.5,f,f,0,t,s,4e-05,0,-
a,2267,0.75,u,g,c,v,2.0,f,t,2,t,g,2e-05,394,-
a,2525,13.5,y,p,ff,ff,2.0,f,t,1,t,g,2e-05,1,-
b,1792,0.205,u,g,aa,v,0.04,f,f,0,f,g,2.8e-05,750,-
